,Name,Skills,Skill_English,Skill_cleaned,subcategoryName,categoryName
371,bf83d3cbf7ebfeeecdedd9519df56af8,"{'Cell Culture', 'HTML', 'Fluorescence Microscopy', 'Microscopy', 'Matlab', 'English', 'ImageJ', 'PHP', 'Linux', 'LaTeX', 'Windows', 'Serial Dilutions', 'Python', 'MySQL', 'Karyotyping', 'Metamorph'}","['Karyotyping', 'English', 'Serial Dilutions', 'Fluorescence Microscopy', 'Microscopy', 'Python', 'MySQL', 'Linux', 'Cell Culture', 'HTML', 'Matlab', 'ImageJ', 'PHP', 'Windows', 'Metamorph', 'LaTeX']","['ImageJ', 'Microsoft Windows', 'Microscopy', 'Cell Cultures', 'Metasploit', 'MATLAB', 'Fluorescent Microscopy', 'HTML Application', 'PHP 7', 'Karyotype', 'Python (Programming Language)', 'Linux', 'LaTeX', 'MySQL', 'English Language', 'Serial Dilutions']","['Microsoft Windows', 'Cybersecurity', 'Chemistry', 'PHP', 'Language Competency', 'Databases', 'Molecular, Cellular, and Microbiology', 'Mathematical Software', 'Operating Systems', 'nan', 'Laboratory Research', 'Science Software', 'Scripting Languages']","['Science and Research', 'Language', 'Analysis', 'Information Technology', 'nan']"
372,c01366b4aa4909dc0fe770b18965d5d7,"{'Anglais', 'Science', 'Communication', 'Chimie', 'Animation', 'Physique', 'Biologie', 'Réseaux sociaux', 'Mathématiques'}","['Mathematics', 'Chemistry', 'Science', 'Communication', 'Biology', 'English', 'Physical', 'Animation', 'Social networks']","['Human Communication', 'Social Networks', 'Chemistry', 'Elementary Mathematics', 'Animations', 'Biology', 'Physical Science', 'English Language']","['Animation and Game Design', 'Social Media', 'Chemistry', 'Childhood Education and Development', 'Biology', 'Language Competency', 'Communication', 'Earth and Space Science']","['Science and Research', 'Language', 'Design', 'Marketing and Public Relations', 'Education and Training', 'Physical and Inherent Abilities']"
373,c208bcfd9bfc3672f63c75278745365d,"{'Management', 'Microsoft Office', ""Prise d'initiative"", 'Communication', 'Planification opérationnelle', 'Travail d’équipe', 'Parler en public', 'Recrutement', 'Passation de Bilans', 'Projets Thérapeutique', 'Gestion de crise', 'Créativité'}","['Teamwork', 'Talking in public', 'Taking the initiative', 'Transfer of balance sheets', 'Crisis management', 'Creativity', 'Communication', 'Recruitment', 'Therapeutic Projects', 'Microsoft Office', 'Operational planning', 'Management']","['Public Speaking', 'Balance Sheet', 'Creativity', 'Human Communication', 'Teamwork', 'Therapeutic Procedures', 'Microsoft Office', 'Operational Planning', 'Management', 'Planning', 'Recruitment Strategies', 'Crisis Management']","['Financial Reporting', 'Alternative Therapy', 'Initiative and Leadership', 'Business Management', 'Personal Attributes', 'Social Awareness', 'Recruitment', 'Office and Productivity Software', 'Public Relations', 'Communication', 'Business Operations']","['Business', 'Health Care', 'Finance', 'Marketing and Public Relations', 'Physical and Inherent Abilities', 'Human Resources', 'Administration']"
374,c2d578a9add482ca2328c1d972ae7d58,"{'Research', 'Scientific Writing'}","['Scientific Writing', 'Research']","['Research', 'Scientific Writing']","['Writing and Editing', 'Research Methodology']","['Science and Research', 'Media and Writing']"
375,c3bbe3a3f61552fce8b32ce6c5e98665,"{'MATLAB', 'Chimie', 'Physique', 'Biologie', 'Gestion de projet', 'Python', 'C/C++'}","['Biology', 'C/C++', 'MATLAB', 'Project management', 'Physical', 'Chemistry', 'Python']","['C++/CX', 'MATLAB', 'Project Management', 'Chemistry', 'Biology', 'Python (Programming Language)', 'Physical Science']","['Project Management', 'Chemistry', 'Biology', 'Mathematical Software', 'nan', 'Earth and Space Science', 'Scripting Languages']","['Business', 'Science and Research', 'Information Technology', 'Analysis', 'nan']"
376,c49275adba861c06f902a9227027cfb8,"{'Esprit critique', 'Travail d’équipe', 'Gestion d’équipe', 'Gestion de projet', 'Langues étrangères'}","['Teamwork', 'Critical Spirit', 'Team management', 'Project management', 'Foreign languages']","['Project Management', 'Teamwork', 'Team Management', 'Foreign Language', 'Critical Thinking']","['Initiative and Leadership', 'Project Management', 'Social Awareness', 'Language Competency', 'People Management']","['Business', 'Physical and Inherent Abilities', 'Language']"
377,c5db7c6be287ff6314e655fba50f809e,"{'Anglais', 'Travail d’équipe', 'Parler en public', 'Négociations', 'Dynamique de groupe'}","['Teamwork', 'Talking in public', 'English', 'Negotiations', 'Group dynamics']","['Public Speaking', 'Teamwork', 'Group Dynamics', 'English Language', 'Negotiation']","['General Sales Practices', 'Mental and Behavioral Health Specialties', 'Social Awareness', 'Language Competency', 'Communication']","['Physical and Inherent Abilities', 'Sales', 'Language', 'Health Care']"
378,c6b0fc3abd1daed550dc31b297a845f3,"{'Research Activity', 'Anglais', 'Planification de projets', 'Public speaking', 'Recherche', 'Employee Training', 'Gestion de projet', 'Storyboard', 'Data Analysis', 'Curriculum Design', 'Curriculum ', 'Éducation', 'E-Learning', 'Russe'}","['Data Analysis', 'Employee Training', 'Project planning', 'Russian', 'E-Learning', 'Storyboard', 'Public speaking', 'Curriculum Design', 'Curriculum', 'Research Activity', 'English', 'Education', 'Project management', 'Research']","['Research', 'Public Speaking', 'Employee Handbook Development', 'Curriculum Development', 'Project Management', 'Russian Language', 'Active Learning', 'Data Analysis', 'Higher Education', 'Storyboarding', 'Curriculum Studies', 'English Language', 'Project Planning']","['Instructional and Curriculum Design', 'Project Management', 'Personal Attributes', 'Data Analysis', 'Research Methodology', 'Language Competency', 'Higher Education', 'Communication', 'Employee Relations', 'Creative Design']","['Science and Research', 'Business', 'Language', 'Analysis', 'Design', 'Education and Training', 'Physical and Inherent Abilities', 'Human Resources']"
379,c7d573815e440aa96b36853bf95b0fb8,"{'Microbiologie', 'Matlab', 'archlinux', 'Biochimie', 'C', 'Anglais', 'Science', 'OS X', 'recherche de vulnérabilités', 'ubuntu', 'python', 'Culture de cellules', 'Réaction en chaîne par polymérase', 'Recherche', 'Microsoft Word', 'kali', 'Biologie moléculaire', 'Microsoft Office', 'matlab', 'virtualisation', 'gibson assembly', 'Sciences de la vie', 'miniprep'}","['Kali', 'Molecular biology', 'Science', 'OS X', 'gibson assembly', 'miniprep', 'Microsoft Office', 'Polymerase chain reaction', 'Cell culture', 'python', 'Microbiology', 'Matlab', 'Biochemistry', 'Life sciences', 'ubuntu', 'matlab', 'Virtualization', 'archlinux', 'Vulnerability-seeking', 'English', 'Research', 'Microsoft Word', 'C']","['Cell Cultures', 'Mac OS X', 'Microbiology', 'Polymerase Chain Reaction', 'Ubuntu (Operating System)', 'Arch Linux', 'MINIX', 'Python (Programming Language)', 'Biochemistry', 'English Language', 'Kali Linux', 'Guitars', 'Vulnerability', 'Microsoft Office', 'Research', 'Microsoft Word', 'Life Sciences', 'Virtualization', 'Molecular Biology', 'MATLAB', 'Pro*C', 'Physical Science']","['Earth and Space Science', 'Chemistry', 'Music', 'Biology', 'Office and Productivity Software', 'Language Competency', 'Genetics', 'Research Methodology', 'Operating Systems', 'Molecular, Cellular, and Microbiology', 'Vituralization and Virtual Machines', 'nan', 'Cybersecurity', 'Mathematical Software', 'Databases', 'Scripting Languages']","['Science and Research', 'Language', 'Performing Arts', 'Administration', 'Analysis', 'Information Technology', 'nan']"
380,c7fe5e099cc5b0b755580e7a5107a20d,set(),[],[],[],[]
381,c9726c09c765b6c786839d42c6820663,"{'Java', 'Anglais', 'Mathématiques', 'InDesign', 'Adobe Illustrator', 'PowerPoint', 'Création graphique de support print/web', 'Rédaction de rapport', 'Gestion de projet', 'Biologie', 'Python', 'R', 'Infographie'}","['Mathematics', 'PowerPoint', 'Python', 'Infographic', 'InDesign', 'Adobe Illustrator', 'Biology', 'R', 'English', 'Project management', 'Java', 'Graphically creating print/web support', 'Drafting of a report']","['Print Design', 'Infographics (Illustration)', 'R Commander', 'Java (Programming Language)', 'Project Management', 'Elementary Mathematics', 'Biology', 'Adobe InDesign', 'Report Writing', 'Python (Programming Language)', 'Microsoft PowerPoint', 'Adobe Illustrator', 'English Language']","['Scripting Languages', 'Project Management', 'Childhood Education and Development', 'Graphic and Visual Design', 'Biology', 'Writing and Editing', 'Office and Productivity Software', 'Language Competency', 'nan', 'Graphic and Visual Design Software', 'Java', 'Creative Design']","['Business', 'Science and Research', 'Language', 'Administration', 'Design', 'Education and Training', 'Information Technology', 'Media and Writing', 'nan']"
382,c992a259cda897fdc7ad4e984584865f,"{'C++', 'Claquettes - Tap Dancing', 'Jeux - Games', 'Unity', 'MATLAB', 'Java', 'Parler en public- Ability to deliver a speech', 'Unix', 'Cinema4D', 'Linux', 'LaTeX', 'Smile - Sourire', 'Teaching - Enseignement', 'Python (Programming Language)', 'Research'}","['Cinema4D', 'Unity', 'Tap Dancing - Tap Dancing', 'MATLAB', 'Linux', 'Games - Games', 'Python (Programming Language)', 'Research', 'Teaching - Teaching', 'LaTeX', 'C++', 'Java', 'Talking in public- Ability to deliver a speech', 'Unix']","['Teaching', 'Public Speaking', 'C++ (Programming Language)', 'Java (Programming Language)', 'Unix', 'MATLAB', 'GAMESS', 'Tap Dance', 'LaTeX', 'Unity Engine', 'Linux', 'Python (Programming Language)', 'Cinema 4D', 'Research']","['Teaching', 'Animation and Game Design', 'C and C++', 'Research Methodology', 'Communication', 'Operating Systems', 'Mathematical Software', 'nan', 'Dance', 'Java', 'Scripting Languages']","['Science and Research', 'Performing Arts', 'Analysis', 'Design', 'Physical and Inherent Abilities', 'Education and Training', 'Information Technology', 'nan']"
383,cb6a11e3da55729610a3e2611ab6f92f,"{'Nuclear Magnetic Resonance (NMR)', 'Chemical Engineering', 'ChemDraw', 'GC-MS', 'GC-FID', 'Organization Skills', 'Confocal Microscopy', 'Microfluidics', 'High-Performance Liquid Chromatography (HPLC)', 'Organic Synthesis', 'Water Purification', 'Teaching Workshops'}","['Organic Synthesis', 'Microfluidics', 'Confocal Microscopy', 'High-Performance Liquid Chromatography (HPLC)', 'Nuclear Magnetic Resonance (NMR)', 'GC-FID', 'Organization Skills', 'Chemical Engineering', 'ChemDraw', 'Teaching Workshops', 'Water Purification', 'GC-MS']","['High-Performance Liquid Chromatography', 'GConf', 'Chemical Engineering', 'Water Purification', 'Gcov', 'Nuclear Magnetic Resonance', 'Training Workshop', 'Organic Synthesis', 'Administrative Skills', 'ChemDraw', 'Microfluidics', 'Confocal Laser Scanning Microscopy']","['Administrative Support', 'Chemistry', 'Chemical and Biomedical Engineering', 'Water Supply, Testing, and Treatment', 'Physics', 'nan', 'Laboratory Research', 'Science Software', 'Training Programs']","['Science and Research', 'Engineering', 'Energy and Utilities', 'Education and Training', 'nan', 'Administration']"
384,cba9af9b38dd4c6fb4c104e88247e70e,"{'Microsoft Office', 'C', 'Public Speaking', 'Leadership', 'PowerPoint', 'Customer Service', 'Research'}","['PowerPoint', 'Microsoft Office', 'C', 'Customer Service', 'Research', 'Leadership', 'Public Speaking']","['Public Speaking', 'Customer Service', 'Microsoft PowerPoint', 'Pro*C', 'Microsoft Office', 'Leadership', 'Research']","['Initiative and Leadership', 'Office and Productivity Software', 'Basic Customer Service', 'Research Methodology', 'Databases', 'Communication']","['Science and Research', 'Physical and Inherent Abilities', 'Information Technology', 'Customer and Client Support', 'Administration']"
385,cbf3cbcd3a0c9832d31208a99c8fc1af,"{'Informatique : traitement de texte, programmation, codage (html, python)'}","['Computer: word processing, programming, coding (html, python)']",['Python (Programming Language)'],['Scripting Languages'],['Information Technology']
386,cd5eed155411215c62ac362e099350b6,set(),[],[],[],[]
387,cd8f904f54c876a305cab0ae20a91c83,"{'International Relations', 'Cell Culture', 'Public Health', 'Public Health Affairs ', 'Pharmaceutical Industry', 'Team Management', 'Data analysis ', 'Cell Biology', 'Pharmacogenomics', 'Scientific Communications', 'Molecular Biology', 'Health Technology Assessment ', 'Transcriptomics', 'Innovation ', 'Biomarker Discovery', 'Project Management', 'Translational Research', 'Technology Transfer', 'Biotechnology'}","['Team Management', 'Molecular Biology', 'Health Technology Assessment', 'Innovation', 'Transcripts', 'Scientific Communications', 'Technology Transfer', 'Project Management', 'Translational Research', 'Biomarker Discovery', 'Cell Culture', 'International Relations', 'Cell Biology', 'Pharmacogenomics', 'Biotechnology', 'Pharmaceutical Industry', 'Public Health', 'Public Health Affairs', 'Data analysis']","['Public Health', 'Cell Cultures', 'Technology Transfer', 'Team Management', 'Drug Discovery', 'Cell Biology', 'Data Analysis', 'Pharmaceutical Manufacturing', 'Public Affairs', 'Medical Technology Assessment', 'Pharmacology', 'International Relations', 'Molecular Biology', 'Reverse Transcriptase', 'Translational Research', 'Science Communication', 'Project Management', 'Biotechnology', 'Innovation']","['Project Management', 'Business Solutions', 'Medical Equipment and Technology', 'Problem Solving', 'Public Health and Disease Prevention', 'Data Analysis', 'Public Relations', 'Genetics', 'Research Methodology', 'Molecular, Cellular, and Microbiology', 'Biotechnology', 'Pharmacology and Drug Discovery', 'Laboratory Research', 'People Management']","['Science and Research', 'Business', 'Health Care', 'Analysis', 'Marketing and Public Relations', 'Physical and Inherent Abilities']"
388,cdc33e8cbcbd8141f2bec2101363b633,"{'Microsoft Office', 'Anglais', 'R', 'Python'}","['R', 'English', 'Python', 'Microsoft Office']","['Microsoft Office', 'English Language', 'R Commander', 'Python (Programming Language)']","['nan', 'Office and Productivity Software', 'Language Competency', 'Scripting Languages']","['Information Technology', 'nan', 'Language', 'Administration']"
389,cdf4c9883a4bdcd7773d8e798b29863e,"{'Travail en groupe', 'Analyses de données', 'Interdisciplinarité', 'Esprit critique', 'Codage Python', 'Compétences de laboratoire'}","['Data analyses', 'Critical Spirit', 'Group work', 'Interdisciplinarity', 'Laboratory skills', 'Python Coding']","['Laboratory Testing', 'Critical Thinking', 'Data Analysis', 'Interdisciplinary Collaboration', 'Python (Programming Language)', 'Group Work']","['Initiative and Leadership', 'Data Analysis', 'nan', 'Laboratory Research', 'People Management', 'Scripting Languages']","['Science and Research', 'Business', 'Information Technology', 'Analysis', 'Physical and Inherent Abilities', 'nan']"
390,cf8fd26561afc35e0cf941f77e9e35f5,"{'Pack Office', 'Team Spirit', 'English', 'Teamwork', 'French'}","['English', 'Team Spirit', 'Teamwork', 'Office Pack', 'English']","['Microsoft Office', 'English Language', 'Team Building', 'Teamwork']","['Social Awareness', 'Office and Productivity Software', 'Language Competency', 'People Management']","['Business', 'Physical and Inherent Abilities', 'Language', 'Administration']"
391,cfd4259f5aab8362dd3a359ccbd478ed,"{'Microbiology', 'interdisciplinary projects', 'Microscopy', 'Lifesciences', 'coaching', 'Science', 'Cell Biology', 'Molecular Biology', 'Evolution', 'Public Speaking', 'Sustainability', 'Genetics', 'Fluorescence Microscopy', 'event organisation', 'Research', 'Project Management', 'creative thinking', 'Life Sciences', 'Scientific Writing'}","['Molecular Biology', 'Microbiology', 'Fluorescence Microscopy', 'Research', 'Science', 'Life Sciences', 'Microscopy', 'Lifesciences', 'Project Management', 'creative thinking', 'Cell Biology', 'Scientific Writing', 'event organization', 'interdisciplinary projects', 'Public Speaking', 'coaching', 'Evolution', 'Sustainability', 'Genetics']","['Creative Thinking', 'Public Speaking', 'Microscopy', 'Project Management', 'Cell Biology', 'Scientific Writing', 'Fluorescent Microscopy', 'Sustainability Improvement', 'Medical Genetics', 'Microbiology', 'Interdisciplinary Collaboration', 'Sports Coaching', 'Event Management', 'Evolutionary Biology', 'Physical Science', 'Research', 'Life Sciences', 'Molecular Biology']","['Environment and Resource Management', 'Genetic Disorders', 'Initiative and Leadership', 'Project Management', 'Events and Conferences', 'Biology', 'Writing and Editing', 'Coaching and Athletic Training', 'Research Methodology', 'Communication', 'Molecular, Cellular, and Microbiology', 'Laboratory Research', 'People Management', 'Earth and Space Science']","['Science and Research', 'Business', 'Hospitality and Food Services', 'Health Care', 'Education and Training', 'Environment', 'Physical and Inherent Abilities', 'Media and Writing']"
392,d05fc3800f068c1a364badb5edb675f1,"{'Teaching', 'Microsoft Office', 'Science', 'English', 'Public Speaking', 'Microsoft Excel', 'Research'}","['Microsoft Excel', 'English', 'Microsoft Office', 'Teaching', 'Research', 'Science', 'Public Speaking']","['Teaching', 'Public Speaking', 'Microsoft Excel', 'Microsoft Office', 'Physical Science', 'Research', 'English Language']","['Teaching', 'Office and Productivity Software', 'Research Methodology', 'Language Competency', 'Communication', 'Earth and Space Science']","['Science and Research', 'Language', 'Education and Training', 'Physical and Inherent Abilities', 'Administration']"
393,d0f50c5528c0e522762dc98e813e6866,"{'Talent Management', 'Management', 'HR Consulting', 'Change Management', 'Project Management', 'Business Planning', 'Executive Coaching', 'Organizational Development', 'Strategy', 'Management Consulting', 'Executive Search', 'Business Development', 'Recruiting', 'Business Strategy', 'Coaching'}","['Business Strategy', 'Management Consulting', 'Organizational Development', 'Business Development', 'Management', 'Recruiting', 'HR Consulting', 'Executive Coaching', 'Talent Management', 'Strategy', 'Coaching', 'Change Management', 'Project Management', 'Business Planning', 'Executive Search']","['Financial Strategy', 'Talent Management', 'Executive Recruitment', 'Project Management', 'Recruiting Concepts', 'Strategy Dynamics', 'Sports Coaching', 'Change Management', 'Management', 'Business Coaching', 'Business Planning And Control Systems', 'Business Development', 'Management Consulting', 'Organizational Development']","['Business Consulting', 'Talent Management', 'Project Management', 'Business Management', 'Business Strategy', 'Recruitment', 'nan', 'Business Operations', 'Coaching and Athletic Training']","['Business', 'nan', 'Human Resources', 'Education and Training']"
394,d1221af3307cb7d793c358e368b92b5a,"{'Language Teaching', 'Editing', 'Tutorat', 'Cours de piano', 'Enseignement de langue', 'Anglais', 'Formation des professeurs', 'Enseignement secondaire', 'Littérature', 'Formation des adultes', 'Enseignement', 'Développement site web', 'Édition', 'Public Speaking', 'Recherche', 'Adult Education', 'Formation en ligne', 'Enseignement supérieur', 'Éducation artistique', 'Microsoft Office', 'Pratique du piano', 'Teacher Training', 'Français', 'Learning management system', 'Technologie pédagogique', 'Higher Education', 'Literature', 'Évaluation pédagogique', 'Linguistique'}","['Adult Education', 'Literature', 'Secondary education', 'Editing', 'French', 'Editing', 'Learning management system', 'Online training', 'Pedagogical evaluation', 'Microsoft Office', 'Higher Education', 'Language Teaching', 'Piano lessons', 'Adult education', 'Artistic education', 'Literature', 'Education', 'Educational technology', 'Higher education', 'Teacher Training', 'Tutoring', 'Teacher training', 'Linguistics', 'Public Speaking', 'English', 'Piano practice', 'Research', 'Language education', 'Website development']","['Teacher Education', 'Linguistics', 'Piano', 'Language Education', 'Public Speaking', 'Art Education', 'Virtual Training', 'French Language', 'English Language', 'Secondary Education', 'Web Development', 'Math Tutoring', 'Educational Technologies', 'Scientific Literature', 'Microsoft Office', 'Piano Pedagogy', 'Research', 'Editing', 'Learning Management Systems', 'Educational Evaluation', 'Higher Education', 'Adult Education']","['Teaching', 'Language Study', 'Education Software and Technology', 'Writing and Editing', 'Training Programs', 'Web Design and Development', 'Language Competency', 'Office and Productivity Software', 'Research Methodology', 'Communication', 'Program Management', 'Higher Education', 'Music', 'Language Teaching', 'Medical Science and Research']","['Science and Research', 'Language', 'Performing Arts', 'Physical and Inherent Abilities', 'Education and Training', 'Information Technology', 'Media and Writing', 'Administration']"
395,d13ff02821b61b990ff27a7b7ebb8784,"{'Biologie moléculaire', 'Microscope confocal', 'Biochimie', 'Microscopie à fluorescence', 'Science', 'Microscopy', 'Biologie cellulaire', 'Cellule', 'Transfert de protéines', 'Réaction en chaîne par polymérase', 'Sciences de la vie', 'Biotechnology', 'Culture de cellules', 'Photonique', 'Biotechnologie', 'Microscopie'}","['Cell biology', 'Molecular biology', 'Science', 'Microscopy', 'Cell', 'Confocal Microscope', 'Biotechnology', 'Polymerase chain reaction', 'Cell culture', 'Biochemistry', 'Life sciences', 'Photonic', 'Biotechnology', 'Microscopy', 'Protein transfer', 'Fluorescence microscopy']","['Microscopy', 'Cell Cultures', 'Cell Biology', 'Fluorescent Microscopy', 'Protein Purification', 'Confocal Laser Scanning Microscopy', 'Polymerase Chain Reaction', 'Biotechnology', 'Biochemistry', 'Physical Science', 'Photonics', 'Life Sciences', 'Molecular Biology']","['Chemistry', 'Optical Engineering', 'Biology', 'Biotechnology', 'Genetics', 'Molecular, Cellular, and Microbiology', 'Laboratory Research', 'Earth and Space Science']","['Science and Research', 'Engineering']"
396,d17c3ba2dd8a47ffb23173444dda6b36,"{'Cell Culture', 'Soft Lithography', 'Computer-Aided Design (CAD)', 'Science', 'Physics', 'Cell Biology', 'Microscopy', 'Life Sciences', 'Microfabrication', 'R&D', 'Photolithography', 'Biophysics', 'Data Analysis', 'Molecular Biology', 'Engineering', 'Fluorescence Microscopy', 'Microfluidics', 'Research'}","['Molecular Biology', 'Soft Lithography', 'Fluorescence Microscopy', 'Research', 'Science', 'Life Sciences', 'Microscopy', 'Microfabrication', 'Cell Culture', 'Data Analysis', 'Computer-Helped Design (CAD)', 'Cell Biology', 'Microfluidics', 'Physics', 'Photographography', 'Biophysics', 'R&D', 'Engineering']","['Microscopy', 'Cell Cultures', 'Photography', 'Life Sciences', 'Microfabrication', 'Technology CAD (Electronic Design Automation)', 'Cell Biology', 'Fluorescent Microscopy', 'Engineering Education', 'RRDtool', 'Data Analysis', 'Microfluidics', 'Physics', 'Physical Science', 'Research', 'Soft Lithography', 'Molecular Biology', 'Biophysics']","['Micro Manufacturing', 'Biology', 'Photo/Video Production and Technology', 'Data Analysis', 'Research Methodology', 'Physics', 'Molecular, Cellular, and Microbiology', 'nan', 'Laboratory Research', 'Networking Software', 'Earth and Space Science']","['Science and Research', 'Information Technology', 'Analysis', 'Manufacturing and Production', 'nan', 'Media and Writing']"
397,d1ec2186dd9c5d3466b5b5847ca7a69b,"{'Minutieuse', ""Travail d'équipe"", 'Créative', 'Curieuse', ""Ouverte d'esprit"", 'Patiente'}","['Patient', 'Open mind', 'Creative', 'Careful', 'Teamwork', 'Curious']","['Creativity', 'Patient Treatment', 'Fair Use', 'Teamwork', 'Curiosity', 'Open Mind Common Sense']","['Personal Attributes', 'Social Awareness', 'Property Law', 'Basic Patient Care', 'nan']","['Law, Regulation, and Compliance', 'Physical and Inherent Abilities', 'nan', 'Health Care']"
398,d24a33ca813c68bae2198aacad3ec2eb,"{'Anglais', 'Travail d’équipe', 'Parler en public', 'Gestion de projet', 'Maitrise du logiciel Solidworks'}","['Teamwork', 'Talking in public', 'English', 'Project management', 'Solidworks Software Mastery']","['SolidWorks (CAD)', 'Public Speaking', 'Project Management', 'Teamwork', 'English Language']","['Drafting and Engineering Design', 'Project Management', 'Social Awareness', 'Language Competency', 'Communication']","['Business', 'Physical and Inherent Abilities', 'Language', 'Engineering']"
399,d2f29542bfde7a88c1273bc76c5c83e3,"{'Cell Culture', 'Microbiology', 'Laboratory Automation', 'Microscopy', 'Matlab', 'NumPy', 'Lifesciences', 'Matplotlib', 'Python', 'Cell Biology', 'Molecular Cloning', 'Microfabrication', 'Genomics', 'Molecular Biology', 'C++', 'Sequence Analysis', 'Genetics', 'Fluorescence Microscopy', 'Microfluidics', 'PCR', 'ImageJ', 'Bioinformatics', 'Synthetic Biology'}","['Bioinformatics', 'Molecular Biology', 'Microbiology', 'Sequence Analysis', 'Fluorescence Microscopy', 'Microscopy', 'Lifesciences', 'Molecular Cloning', 'Microfabrication', 'Synthetic Biology', 'PCR', 'Genomics', 'Python', 'Cell Culture', 'Microfluidics', 'Matlab', 'Cell Biology', 'ImageJ', 'NumPy', 'C++', 'Laboratory Automation', 'Matplotlib', 'Genetics']","['Sequence Analysis', 'Cell Cultures', 'Virtual Lab Automation', 'Medical Genetics', 'Bioinformatics', 'Fluorescent Microscopy', 'Microbiology', 'ImageJ', 'Matplotlib', 'Microfabrication', 'Cell Biology', 'Genomics', 'Python (Programming Language)', 'Microfluidics', 'Microscopy', 'C++ (Programming Language)', 'Molecular Cloning', 'Life Sciences', 'Molecular Biology', 'MATLAB', 'NumPy', 'Synthetic Biology', 'PCBoard']","['Genetic Disorders', 'Micro Manufacturing', 'Data Visualization', 'Bioinformatics', 'C and C++', 'Biology', 'Genetics', 'Physics', 'Molecular, Cellular, and Microbiology', 'Mathematical Software', 'nan', 'Laboratory Research', 'Science Software', 'Scripting Languages']","['Science and Research', 'Health Care', 'Information Technology', 'Analysis', 'Manufacturing and Production', 'nan']"
400,d38224ad8387ae3fb7baffdeb9fe9612,"{'Consumer Behaviour', 'English', 'Search Engine Optimization (SEO)', 'Social Media', 'Market Research', 'Twitter', 'Marketing Communications', 'Educational Technology', 'Marketing Strategy', 'Web Analytics', 'Digital Marketing', 'New Business Development', 'Management', 'Entrepreneurship', 'CRM', 'Digital Communication Strategy', 'Educational Games', 'Marketing', 'Change Management', 'Project Management', 'Team management', 'Online Marketing'}","['Twitter', 'Market Research', 'Entrepreneurship', 'Educational Technology', 'Marketing Strategy', 'English', 'Digital Communication Strategy', 'Marketing', 'Project Management', 'Management', 'Web Analytics', 'New Business Development', 'Marketing Communications', 'Online Marketing', 'Search Engine Optimization (SEO)', 'CRM', 'Educational Games', 'Social Media', 'Digital Marketing', 'Change Management', 'Team management', 'Consumer Behaviour']","['Online Marketing', 'Twitter Feed', 'Search Engine Optimization', 'Team Management', 'Entrepreneurship', 'Change Management', 'Market Research', 'Consumer Behaviour', 'Social Media', 'Web Analytics', 'English Language', 'Educational Technologies', 'Act! CRM', 'Communications Management', 'Management', 'New Business Development', 'Marketing Communications', 'Digital Marketing', 'Project Management', 'Business Marketing', 'Marketing Strategies', 'Educational Games']","['Online Marketing', 'Market Analysis', 'Marketing Management', 'Initiative and Leadership', 'Instructional and Curriculum Design', 'Social Media', 'Business Communications', 'Project Management', 'Business Management', 'Education Software and Technology', 'Language Competency', 'Web Analytics', 'nan', 'Marketing Strategy', 'People Management', 'Sales Management']","['Business', 'Language', 'Marketing and Public Relations', 'Education and Training', 'Physical and Inherent Abilities', 'Sales', 'nan']"
401,d42d34ad15dd9e556a235cec3d444056,"{'Cell Culture', 'Microbiology', 'Fluorescent Insitu hybridization', 'Matlab', 'Immunohistochemistry', 'HPLC', 'Cancer', 'Transformation, Transfection', 'Communication', 'Cell Biology', 'Molecular Cloning', 'Western Blotting', 'Molecular Biology', 'Immunofluorescence', 'Mammalian cell culture', 'Research', 'ELISA', 'Column Chromatography', 'Life Sciences', 'Biotechnology'}","['Molecular Biology', 'Mammalian cell culture', 'Microbiology', 'Research', 'Fluorescent Insitu hybridization', 'Life Sciences', 'Molecular Cloning', 'ELISA', 'Western Blotting', 'HPLC', 'Immunofluorescence', 'Cell Culture', 'Matlab', 'Cell Biology', 'Cancer', 'Transformation, Transfection', 'Column Chromatography', 'Biotechnology', 'Communication', 'Immunohistochemistry']","['Cell Cultures', 'Microbiology', 'VLC Media Player', 'Cancer', 'Human Communication', 'Cell Biology', 'Immunohistochemistry', 'Transfection', 'Western Blot', 'Molecular Cloning', 'Research', 'Life Sciences', 'Molecular Biology', 'Immunofluorescence', 'MATLAB', 'Biotechnology', 'Enzyme-Linked Immunosorbent (ELISA) Assay', 'Column Chromatography', 'Fluorescent Lamps']","['Chemistry', 'General Repairs and Maintenance', 'Biology', 'Research Methodology', 'Biotechnology', 'Communication', 'Molecular, Cellular, and Microbiology', 'Mathematical Software', 'nan', 'Laboratory Research', 'Oncology']","['Science and Research', 'Health Care', 'Analysis', 'Physical and Inherent Abilities', 'nan', 'Maintenance, Repair, and Facility Services']"
402,d43f9fb65c0e5a33fcb3603934d91dfa,set(),[],[],[],[]
