"","Name","Position","Current.company","Location","URL","year","master_year","year1","year2","year3","year4","year5","year6","year7","year8","year9","year10","year11","year12","year13","year14","year15","year16","year17","Degree","School","Level"
"184","c2d578a9add482ca2328c1d972ae7d58","PhD Candidate, Barral Group at ETH Zürich","ETH Zürich","Zurich, Zurich, Switzerland","44b8c7abb09f35f2d7e51a5b5227c717","2019-2020","2020",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Molecular Biology","ETH Zürich","PhD"
"185","1b1b9dd06dc1edfe8121d38c459f6e59","CEO and founder at Heliosand","Heliosand","Grenoble, Auvergne-Rhône-Alpes, France","0ed1004ca81f80d30eb14bc44c7e7b3f","2009/2010","2010",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master 2 (M2), Physique","Université Paris Cité","Master"
"186","8cfd0c898ebb2f0de835b4754c3af2d9","Ex-Junkbot || I love connected devices, robots, decentralised networks, emotions and HCI",NA,"Greater Paris Metropolitan Region","9ecd4a136df1adff613dc9ed97b25f1f","2020-2021","2021",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Wearable devices and Machine Learning","Université Paris Cité","PhD"
"187","6df5133348a737a3ef9975979b290e47","Postdoctoral Fellow at The University of Edinburgh","The University of Edinburgh","Edinburgh, Scotland, United Kingdom","8618cee33884eb3becfd4f8aee19ace8","2011/2012","2012",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy (Ph.D.), Stem Cell Research","The University of Edinburgh","PhD"
"188","6df5133348a737a3ef9975979b290e47","Postdoctoral Fellow at The University of Edinburgh","The University of Edinburgh","Edinburgh, Scotland, United Kingdom","8618cee33884eb3becfd4f8aee19ace8","2011/2012","2012",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Pharmacy (Pharm.D.), Pharmacy","Paris-Sud University (Paris XI)","PhD"
"189","7a0219a7867d006728341cadd603f8b6","Interne en médecine interne. Ingénieur.","AP-HP, Assistance Publique - Hôpitaux de Paris","Paris, Île-de-France, France","323f13680d0e3868f4c5174526921224","2010/2011","2011",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctorat de médecine, Médecine interne.","University of Lausanne - UNIL","PhD"
"190","7a0219a7867d006728341cadd603f8b6","Interne en médecine interne. Ingénieur.","AP-HP, Assistance Publique - Hôpitaux de Paris","Paris, Île-de-France, France","323f13680d0e3868f4c5174526921224","2010/2011","2011",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Diplôme de Formation Approfondie en Sciences Médicales, médecin.","Nantes Université","PhD"
"191","3b9e082a93764b8bf9227f40f968d9f4","Professeur de gastroentérologie et d'oncologie digestive (PUPH) chez Groupe Hospitalier Paris Centre - Site Cochin","Groupe hospitalier Paris Centre - Hôpital Cochin","Paris, Île-de-France, France","28b25c5d098f0d4101dd6cba2196b83e","2008/2009","2009",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Ecole de management des médecins des hôpitaux (EMAMH)","Mines Paris Tech (EMAMH)","Master"
"192","3b9e082a93764b8bf9227f40f968d9f4","Professeur de gastroentérologie et d'oncologie digestive (PUPH) chez Groupe Hospitalier Paris Centre - Site Cochin","Groupe hospitalier Paris Centre - Hôpital Cochin","Paris, Île-de-France, France","28b25c5d098f0d4101dd6cba2196b83e","2008/2009","2009",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Habilitation à diriger des recherches, Sciences","Université Paris Cité","Other"
"193","3b9e082a93764b8bf9227f40f968d9f4","Professeur de gastroentérologie et d'oncologie digestive (PUPH) chez Groupe Hospitalier Paris Centre - Site Cochin","Groupe hospitalier Paris Centre - Hôpital Cochin","Paris, Île-de-France, France","28b25c5d098f0d4101dd6cba2196b83e","2008/2009","2009",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Diplôme inter Universitaire (DIU) de pédagogie médicale","Pierre and Marie Curie University","Other"
"194","3b9e082a93764b8bf9227f40f968d9f4","Professeur de gastroentérologie et d'oncologie digestive (PUPH) chez Groupe Hospitalier Paris Centre - Site Cochin","Groupe hospitalier Paris Centre - Hôpital Cochin","Paris, Île-de-France, France","28b25c5d098f0d4101dd6cba2196b83e","2008/2009","2009",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Thèse de doctorat es Sciences , Sciences fondamentales et du vivant","Université Paris Cité","PhD"
"195","1f9ca91759511f1c49f8078a1a196bb4","Directeur Médical, Mila","Mila","Paris, Île-de-France, France","85b1471d14e0b4b6ad0c4a018c67e731","2010/2011","2011",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Medicine (MD), Public Health","Pierre and Marie Curie University","PhD"
"196","1f9ca91759511f1c49f8078a1a196bb4","Directeur Médical, Mila","Mila","Paris, Île-de-France, France","85b1471d14e0b4b6ad0c4a018c67e731","2010/2011","2011",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Executive Master, Strategy and Managment of Health Industies, Health Technology","ESSEC Business School","Master"
"197","1f9ca91759511f1c49f8078a1a196bb4","Directeur Médical, Mila","Mila","Paris, Île-de-France, France","85b1471d14e0b4b6ad0c4a018c67e731","2010/2011","2011",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master of Public Health (MPH), Public health","Paris-Sud University (Paris XI)","Master"
"198","8f426ffb5d0d93f05238a6f90ef4e482","PhD Candidate-Junior Lecturer- Management Control","HEC Paris","France","3eff4ebc3fc717c4965c7c26d82085bb","2016/2017","2017",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Management Control and Performance Processes","ESCP Business School","PhD"
"199","a54c20b03cedbf1d612442d0c3978fa2","Professor of Emergency Medicine and Head of the Emergency Medicine department Tours university hospital","University of Tours","Tours, Centre-Val de Loire, France","984228875f719405898c35a84440c5d2","2009/2010","2010",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD, Acute heart failure, epidemiology and prognostic factors.","Université Paris Cité","PhD"
"200","ad9611de9a80343c82e24e06fbf71306","Developing a mind for numbers @Cornell to pursue freedom & independence.","Joan & Sanford I. Weill Medical College of Cornell University","New York, New York, United States","da37e9a4555dd007b7fd0d4a916cc5b2","2018-2019","2019",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Tri - Institute PhD Program in Computational Biology and Medicine","Joan & Sanford I. Weill Medical College of Cornell University","PhD"
"201","ad9611de9a80343c82e24e06fbf71306","Developing a mind for numbers @Cornell to pursue freedom & independence.","Joan & Sanford I. Weill Medical College of Cornell University","New York, New York, United States","da37e9a4555dd007b7fd0d4a916cc5b2","2018-2019","2019",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master of Philosophy - MPhil, Biochemistry","Kwame Nkrumah'​ University of Science and Technology, Kumasi","Master"
"202","0c403b4b163906ca44e3f353ba1aef8c","Data at Sonio","Sonio","Paris, Île-de-France, France","0079461564064cd5d646a84e1980e968","2009/2010","2010",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy (Ph.D.), Molecular Genetics","Pierre and Marie Curie University","PhD"
"203","4eee4cd15f90020c8cf9f617ab7c9d75","Ingénieur de Recherche CNRS à l'IBENS Ecole Normale Supérieure chez CNRS - Centre national de la recherche scientifique","CNRS - Centre national de la recherche scientifique","Greater Paris Metropolitan Region","d63ff1f65728eeaa79b04490d67412f0","2006/2007","2007",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"DOCTOR, Ecology, evolution, population genetics, microbiology","PhD ENS PARIS","PhD"
"204","75612447da5cb8bbebd1270d1ce00d5b","(Former Multidisciplinary student (Background in Life-Sciences and currently learning Machine-Learning))","Mila - Institut Québécois d'Intelligence Artificielle","Canada","8f7a7a57ed78adff1022f53f736341f6","2019-2020","2020",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"D.E.S.S., Apprentissage automatique","Mila - Quebec Artificial Intelligence Institute","Master"
"205","75612447da5cb8bbebd1270d1ce00d5b","(Former Multidisciplinary student (Background in Life-Sciences and currently learning Machine-Learning))","Mila - Institut Québécois d'Intelligence Artificielle","Canada","8f7a7a57ed78adff1022f53f736341f6","2019-2020","2020",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"D.E.S.S., Apprentissage automatique","Université de Montréal","Master"
"206","75612447da5cb8bbebd1270d1ce00d5b","(Former Multidisciplinary student (Background in Life-Sciences and currently learning Machine-Learning))","Mila - Institut Québécois d'Intelligence Artificielle","Canada","8f7a7a57ed78adff1022f53f736341f6","2019-2020","2020",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"D.E.S.S., Apprentissage automatique","Mila - Quebec Artificial Intelligence Institute","Master"
"207","75612447da5cb8bbebd1270d1ce00d5b","(Former Multidisciplinary student (Background in Life-Sciences and currently learning Machine-Learning))","Mila - Institut Québécois d'Intelligence Artificielle","Canada","8f7a7a57ed78adff1022f53f736341f6","2019-2020","2020",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"D.E.S.S., Apprentissage automatique","Université de Montréal","Master"
"208","6997967f8d0ee856932da4d4c4bbe1c8","Head of Data & IT at ENDODIAG","ENDODIAG","Greater Paris Metropolitan Region","4b01521aedf5b1f8e75c5995110ffc38","2007/2008","2008",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy (PhD), Microbiology and Systems Biology","University of Claude Bernard, Lyon 1","PhD"
"209","9e66ef069f083794868a53aa0d9f012b","PhD student","Hospital of the university of Tübingen","Tübingen, Baden-Württemberg, Germany","e77aee4bb41b19b299f5d148d0ed9089","2019-2020","2020",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Proteomic Networks in cilliary disassembly","University of Tübingen","PhD"
"210","d42d34ad15dd9e556a235cec3d444056","Early-stage researcher","Centro de Investigación Médica Aplicada","Pamplona, Chartered Community of Navarre, Spain","ba2b15d87f26199970d555495ac56712","2016/2017","2017",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Cancer research","Centro de Investigación Médica Aplicada","PhD"
"211","26bb2f04d93a048650b2f6ff824f49a5","MD Candidate, University of Michigan Medical School","Stanford University","Ann Arbor, Michigan, United States","c567426ef016b1dd80300c12e9685e36","2017/2018","2018",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Medicine - MD","University of Michigan Medical School","PhD"
"212","4829a1bfedfff248daa2297e02a19d99","Biotech Leader and Sparring Partner","Outcomes4Me","Paris, Île-de-France, France","f711981f659805a9fbc7a9dd1b1b5c8f","2004/2005","2005",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD, Cellular and Molecular Biology","Université Paris Cité","PhD"
"213","2a546a9868ca8737fb5fb2d16c9eb015","PhD Student at Institut Curie (UMR 168)","Institut Curie","Paris, Île-de-France, France","72cb1a25c348510a52041edbabfab7d8","2019-2020","2020",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Thèse de doctorat, Biophysique","PSL Research University","PhD"
"214","39903c4fdc0fd51b728e192b4b9a5ed8","Spécialiste produits chez I&L Biosystems France SAS","I&L Biosystems France SAS","Lyon, Auvergne-Rhône-Alpes, France","5307481acea2999657b33d5e5ed4012a","2009/2010","2010",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"IPROB 8 : Qualification professionnelle aux bio-industries","l'ESTBB","Other"
"215","39903c4fdc0fd51b728e192b4b9a5ed8","Spécialiste produits chez I&L Biosystems France SAS","I&L Biosystems France SAS","Lyon, Auvergne-Rhône-Alpes, France","5307481acea2999657b33d5e5ed4012a","2009/2010","2010",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctorat, Microbiologie Immunologie Virologie","Université Joseph Fourier (Grenoble I)","PhD"
"216","39903c4fdc0fd51b728e192b4b9a5ed8","Spécialiste produits chez I&L Biosystems France SAS","I&L Biosystems France SAS","Lyon, Auvergne-Rhône-Alpes, France","5307481acea2999657b33d5e5ed4012a","2009/2010","2010",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master 2 (M2), Biologie des systèmes cellulaires","Pierre and Marie Curie University","Master"
"217","0b76f2ad278ad3a81b715029b7038f52","PHD Candidate at Western Sydney University","Western Sydney University","Campbelltown, New South Wales, Australia","66e28d5f981339c42294746e367206b2","2012/2013","2013",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Neuroscience","Western Sydney University","PhD"
"218","1f86d47ec4197b8ffae5c6bb32edc847","Computational biologist in single-cell and functional genomics","KU Leuven","Nantes, Pays de la Loire, France","6dd10f89cab58fcb0ab3ee33a5ed4b0f","2014/2015","2015",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Computational Biology","Ecole normale supérieure","PhD"
"219","1f86d47ec4197b8ffae5c6bb32edc847","Computational biologist in single-cell and functional genomics","KU Leuven","Nantes, Pays de la Loire, France","6dd10f89cab58fcb0ab3ee33a5ed4b0f","2014/2015","2015",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master 2 (M2), Computational Biology","Ecole normale supérieure","Master"
"220","bd196c8075017d16b13c923d89f2e615","Étudiant(e) à Université Grenoble Alpes","Université Grenoble Alpes","Grenoble, Auvergne-Rhône-Alpes, France","49f21014b58076c06f472d5fe75dc2a4","2018-2019","2019",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Thèse de doctorat, Science and Technology Studies","Université Grenoble Alpes","PhD"
"221","61a02ab318edb782af3f45644f98d309","Seismic Hazard Scientist at Global Earthquake Model","Global Earthquake Model","Paris, Île-de-France, France","2e04331fd7426bd9cc39d1ab0ed9a416","2012/2013","2013",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master's degree, Geology and Natural Hazards","Institut de Physique du Globe de Paris","Master"
"222","975b19bb57c8edc6a5ee21a74e5b5227","Senior Scientist, Biozentrum (Basel)","University of Basel","Basel, Basel, Switzerland","b0f6593685a405d2d398fb9bec03fbf8","2004/2005","2005",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD, Microbial Ecology","Ecole normale supérieure","PhD"
"223","bdc5eb717dffd5ced814e967ed503de2","Rebooting Science! 🧬⚗️🛠🤝🌍Co-Founder & CEO at Just One Giant Lab (JOGL.io)","JOGL - Just One Giant Lab","Paris et périphérie","e11b46284b94626b8c8faa4fff233b1e","2007/2008","2008",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Synthetic Biology","Université Paris-Saclay","PhD"
"224","8184cb829b3ac9b8d19ef29707025aa3","Étudiant en médecine & Ingénieur pédagogique VR","Université de Paris","Paris, Île-de-France, France","a446e6d8e48c4175c6c82f8dfcf5ee03","2017-2018","2018",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Médecine","Université Paris Cité","PhD"
"225","4b22d2d6bd1a7ccbf0c58d658348145a","Research Scientist (CR) at INRA in quantitative genetics","INRA French National Institute for Agricultural Research","Greater Paris Metropolitan Region","6d6ae903b68856c00362e8a4e42b517a","2006/2007","2007",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD, evolutionary genomics, bioinformatics","Université Paris Cité","PhD"
"226","368e9e01705332615a291809ead4492f","Postdoctoral Research Fellow (Bioinformatics) at JGU","JGU","Frankfurt Rhine-Main Metropolitan Area","99d4fce4626987d7d37f1e043c354f15","2015/2016","2016",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Computational Biology","Johannes Gutenberg University Mainz","PhD"
"227","1177bda3cb89aa2f4a766a5ee16e421d","Science writer dedicated to making complex concepts more accessible and engaging","Université Grenoble Alpes","Grenoble, Auvergne-Rhône-Alpes, France","a1216d0ba5fdb9cfe8d829c052383e7a","2016/2017","2017",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Computer Graphics and Human Anatomy","Université Grenoble Alpes","PhD"
"228","897e4f964fc3a508bbb1469d768e9164","PhD student in Biophysics","Theodo","Greater Paris Metropolitan Region","e65c5e1a19565ac72a34157bcff07180","2010/2011","2011",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD, Biophysics","Laboratoire Matière et Systèmes Complexes UMR 7057 - Université Paris Diderot","PhD"
"229","9da831d38e76b514004ca45e122d64dd","Anesthesiology Resident","Université Paris Descartes","Greater Paris Metropolitan Region","acecbdaeba2433f539c8981b0ea716ba","2015-2016","2016",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Anesthesiology and intensive care","Université Paris Cité","Other"
"230","f5e9ec2de5b95c7879fd94e48c3ffa1d","Drug disc & synbio research group leader","INSERM","Région métropolitaine de New York City","5dedc858080df1554773a1bc15dce877","2012/2013","2013",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctorat ès sciences (PhD), Synthetic Biology","Université de Paris - PhD program ""Frontières du Vivant""","PhD"
"231","38ce5a428f002c9c3b6a7ead7c81723f","Lead Data Scientist","Sodexo","Paris, Île-de-France, France","1369d0e1958467e3b8da080f68f01ea4","2009/2010","2010",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy (Ph.D.), Biostatistique","Ecole normale supérieure","PhD"
"232","38ce5a428f002c9c3b6a7ead7c81723f","Lead Data Scientist","Sodexo","Paris, Île-de-France, France","1369d0e1958467e3b8da080f68f01ea4","2009/2010","2010",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy (Ph.D.), Biostatistique","Ecole normale supérieure","PhD"
"233","6883feb231f826bee59d2a96470aeba3","Responsable Maker chez École des Ponts ParisTech",NA,"Greater Paris Metropolitan Region","e96692c2575e752f9df3969cba5a2774","2016-2017","2017",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certification, les fondamentaux du design thinking","École des Ponts ParisTech","Other"
"234","5088346c75ff6f97e8fe33459d8bc000","Co-founder & CEO chez Eligo Bioscience","Eligo Bioscience","Paris, Île-de-France, France","83e194c82b5d4de9677b27728b506ffe","2009/2010","2010",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"PhD, Synthetic Biology and Genome Engineering","MIT (USA) and INRIA (France)","PhD"
"235","82f6be8544cfbb0e4e49f3154b16232a","Maitre de conférence à l'Université de Rennes 1","Université de Rennes 1","Rennes et périphérie","846a077807f005ad98d94b89228f4639","2007/2008","2008",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Research Doctorate, Applied Mathematics, Biology","Université Paris Cité","PhD"
"236","a5f3837c7cc3964c01b867b75c7adaf7","Innovation R&D Partnership Developer - (Flexible Sensors) at Linxens","Linxens","Paris, Île-de-France, France","733cd7f1fb51335db20c1f42a35a2999","2019-2020","2020",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"M2 Bioentrepreneurs, Entrepreneurship/Entrepreneurial Studies","Université Paris Cité","Master"
"237","d2f29542bfde7a88c1273bc76c5c83e3","Systems biology of aging","Weizmann Institute of Science","Israel","d68f21974e7386c3abce9def9be66d6b","2009/2010","2010",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy (Ph.D.), Frontiers of Life Sciences (FdV, Frontières du Vivant)","Université Paris Cité","PhD"
"238","6ee2e28b900e1285085cd57615cbf197","--","DUAL CONSEIL","Greater Paris Metropolitan Region","1f2d1c14097350ef355a301ec0f3c861","2018-2019","2019",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master's degree, Data science & internet innovation","Tsinghua University","Master"
"239","62a801161a35399d4a770b541b3c596b","Artificial Intelligence Intern at Therapixel","Therapixel","Paris, Île-de-France, France","81f874b80c4260613763224ff6bc0c66","2020-2021","2021",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Master of Science - MS, Digital Sciences - Bioentrepreneurs","Université Paris Cité","Master"
"240","cd5eed155411215c62ac362e099350b6","Postdoctoral Research Fellow at Biozentrum, University of Basel","Biozentrum, University of Basel","Basel, Basel, Switzerland","346bba617b31d2d69825a48a73b77103","2009/2010","2010",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy (Ph.D.), Biology of aging","Université Paris Cité","PhD"
"241","ba25ecf55c90b7ce87dd2cdc8cbb2492","清华大学 - Graduate Research Student","深圳市优必选科技股份有限公司","Shenzhen, Guangdong, China","8bc14bafe47eac6bd15bb34b2b151b9f","2017-2018","2018",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"硕士, Internet Innovation Design","Tsinghua University","Other"
"242","da3c6bc5442bd6bd05db7fd73a2a31b3","Postdoctoral Associate at New York University • iGEM Alumnus","New York University","New York, New York, United States","658f963f8a3a2a02deb69c581525518d","2012/2013","2013",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Doctor of Philosophy - PhD, Systems Biology/Ecology/Biophysics","Frontiers in Life Sciences (FdV) Doctoral School (Sorbonne Paris Cité)","PhD"
